SQ_CANDIDATO,ANO_ELEICAO,SG_UF,SG_UE,NOME_MUNICIPIO,DS_CARGO,NR_CANDIDATO,NM_URNA_CANDIDATO,SG_PARTIDO,DT_NASCIMENTO,NR_IDADE_DATA_POSSE,DS_GENERO,DS_GRAU_INSTRUCAO,DS_ESTADO_CIVIL,DS_COR_RACA,DS_OCUPACAO,DS_SIT_TOT_TURNO,QT_VOTOS,VR_RECEITA,VR_BEM_CANDIDATO,VR_DESPESA_MAX_CAMPANHA,NM_CANDIDATO
150001044489,2020,PB,19089,CUITÉ DE MAMANGUAPE,PREFEITO,25,JAIR DA FARMACIA,DEM,31/08/1981,39,MASCULINO,ENSINO MÉDIO COMPLETO,DIVORCIADO(A),PARDA,COMERCIANTE,NÃO ELEITO,2395.0,46380.25,40000.0,123077.42,DJAIR MAGNO DANTAS
150000666070,2020,PB,22390,UIRAÚNA,PREFEITO,11,LENINHA ROMÃO,PP,10/06/1968,52,FEMININO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,EMPRESÁRIO,ELEITO,5009.0,122371.55,444475.0,123077.42,MARIA SULENE DANTAS SARMENTO
150000839966,2020,PB,22039,SÃO SEBASTIÃO DE LAGOA DE ROÇA,PREFEITO,18,GERLÂNIA,REDE,30/04/1979,41,FEMININO,SUPERIOR COMPLETO,CASADO(A),PARDA,PEDAGOGO,NÃO ELEITO,1338.0,27200.0,5000.0,123077.42,GERLÂNIA FERREIRA SIMPLICIO
150000724329,2020,PB,20699,LASTRO,PREFEITO,23,DR ATHAIDE,CIDADANIA,05/08/1985,35,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,PREFEITO,ELEITO,2050.0,14160.0,60000.0,123077.42,ATHAIDE GONÇALVES DINIZ
150001157027,2020,PB,19445,SÃO JOSÉ DE PRINCESA,PREFEITO,11,JULIANO MATUTO,PP,22/12/1986,34,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,AGRICULTOR,ELEITO,1997.0,17417.0,1125000.0,123077.42,JULIANO DINIZ DE MORAIS
150000647451,2020,PB,21857,SÃO JOSÉ DA LAGOA TAPADA,PREFEITO,25,MAZINHO FORMIGA,DEM,15/10/1968,52,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,DIVORCIADO(A),BRANCA,AGRICULTOR,NÃO ELEITO,1105.0,26915.0,205000.0,123077.42,FRANCIMAR FORMIGA DE SOUSA
150001095984,2020,PB,20591,JURIPIRANGA,PREFEITO,15,LUIS GAIVOTA,MDB,13/03/1962,58,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,CASADO(A),BRANCA,MOTORISTA DE VEÍCULOS DE TRANSPORTE COLETIVO DE PASSAGEIROS,NÃO ELEITO,10.0,10250.0,16936.0,123077.42,LUIS BARBOSA VIEIRA
150001115564,2020,PB,21695,SANTA LUZIA,PREFEITO,13,NETO DA BARRA,PT,27/05/1983,37,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,VEREADOR,NÃO ELEITO,327.0,67000.0,37500.0,123077.42,FRANCISCO NONATO DANTAS NETO
150000727100,2020,PB,19658,CABEDELO,PREFEITO,27,PAULO NOGUEIRA,DC,19/06/1955,65,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),PARDA,JORNALISTA E REDATOR,NÃO ELEITO,195.0,380.0,150000.0,235920.4,PAULO NOGUEIRA BARBOSA
150000644359,2020,PB,21512,QUEIMADAS,PREFEITO,14,CARLINHOS DE TIÃO,PTB,19/06/1968,52,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,EMPRESÁRIO,ELEITO,14881.0,86873.0,3325297.51,228768.82,JOSE CARLOS DE SOUSA RÊGO
150000830275,2020,PB,19976,COREMAS,PREFEITO,12,CHAGUINHA DE EDILSON,PDT,05/06/1958,62,FEMININO,SUPERIOR COMPLETO,CASADO(A),BRANCA,PREFEITO,ELEITO,5126.0,148000.0,,123077.42,FRANCISCA DAS CHAGAS ANDRADE DE OLIVEIRA
150001079382,2020,PB,19496,BONITO DE SANTA FÉ,PREFEITO,23,VAN DO VIANA,CIDADANIA,29/04/1972,48,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,SOLTEIRO(A),PARDA,VEREADOR,NÃO ELEITO,2462.0,45591.32,31817.21,123077.42,JOSE DEVANIO OLIVEIRA DA SILVA
150000904235,2020,PB,21636,SALGADO DE SÃO FÉLIX,PREFEITO,55,DR JONI,PSD,05/08/1954,66,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,MÉDICO,ELEITO,4230.0,41206.45,678975.98,123077.42,JONI MARCOS SOUZA DE OLIVEIRA
150000765945,2020,PB,20532,JUAREZ TÁVORA,PREFEITO,55,NETO FEITOSA,PSD,15/08/1984,36,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PRETA,COMERCIANTE,NÃO ELEITO,2894.0,5034.75,,123077.42,ANTONIO PEDRO FEITOSA NETO
150001246894,2020,PB,20834,MARI,PREFEITO,11,MARCOS MARTINS,PP,02/08/1963,57,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,AGRICULTOR,NÃO ELEITO,5671.0,72491.5,1050000.0,123077.42,MARCOS AURÉLIO MARTINS DE PAIVA
150001179741,2020,PB,19372,BAYEUX,PREFEITO,70,NADJA PALITOT,AVANTE,18/12/1957,63,FEMININO,SUPERIOR COMPLETO,DIVORCIADO(A),BRANCA,PROFESSOR DE ENSINO SUPERIOR,NÃO ELEITO,385.0,28800.0,1254807.81,380184.95,NADJA DIOGENES PALITOT
150000733073,2020,PB,19526,POÇO DE JOSÉ DE MOURA,PREFEITO,23,PAULO BRAZ,CIDADANIA,25/01/1959,61,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,TÉCNICO EM AGRONOMIA E AGRIMENSURA,ELEITO,1968.0,15988.5,,123077.42,PAULO BRAZ DE MOURA
150001082551,2020,PB,21857,SÃO JOSÉ DA LAGOA TAPADA,PREFEITO,45,COLORAL,PSDB,03/03/1965,55,MASCULINO,ENSINO MÉDIO COMPLETO,DIVORCIADO(A),BRANCA,PREFEITO,ELEITO,3842.0,31400.0,,123077.42,CLÁUDIO ANTONIO MARQUES DE SOUSA
150000925781,2020,PB,19593,BREJO DOS SANTOS,PREFEITO,45,DR LAURI,PSDB,09/05/1947,73,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,PREFEITO,ELEITO,2801.0,0.0,960500.0,123077.42,LAURI FERREIRA DA COSTA
150000727733,2020,PB,19437,BOA VENTURA,PREFEITO,10,TALITA LOPES,REPUBLICANOS,19/11/1984,36,FEMININO,SUPERIOR COMPLETO,CASADO(A),PRETA,ODONTÓLOGO,ELEITO,2401.0,104498.35,220000.0,123077.42,TALITA LOPES ARRUDA
150000748078,2020,PB,19259,AROEIRAS,PREFEITO,23,GILBERTO BEZERRA,CIDADANIA,18/12/1940,80,MASCULINO,ENSINO MÉDIO COMPLETO,VIÚVO(A),BRANCA,OUTROS,NÃO ELEITO,4648.0,0.0,300000.0,123077.42,GILBERTO BEZERRA DE SOUZA
150000756939,2020,PB,19232,AREIAL,PREFEITO,15,CRISTINA DE ADRIANO,MDB,26/12/1980,40,FEMININO,SUPERIOR COMPLETO,CASADO(A),PARDA,VEREADOR,NÃO ELEITO,1460.0,30130.0,,123077.42,CRISTINA ALVES BALBINO DE SALES
150001244574,2020,PB,19658,CABEDELO,PREFEITO,50,MARCOS PATRICIO,PSOL,15/05/1965,55,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,SERVIDOR PÚBLICO ESTADUAL,NÃO ELEITO,2346.0,1800.0,1178000.0,235920.4,MARCOS ANTONIO DA SILVA
150001073466,2020,PB,19020,SOBRADO,PREFEITO,25,ROBERTO DA BATATA,DEM,20/02/1976,44,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,SOLTEIRO(A),PARDA,AGRICULTOR,NÃO ELEITO,432.0,20000.0,50000.0,123077.42,ROBERTO GOMES FERREIRA
150000653117,2020,PB,20150,DONA INÊS,PREFEITO,23,JOAO IDALINO,CIDADANIA,06/02/1953,67,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,PREFEITO,NÃO ELEITO,2404.0,20300.0,181030.0,123077.42,JOAO IDALINO DA SILVA
150001203148,2020,PB,21318,PILAR,PREFEITO,45,GABRIEL,PSDB,30/05/1968,52,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PARDA,OUTROS,NÃO ELEITO,184.0,20000.0,30000.0,477866.92,GABRIEL ALVES DE BRITO
150000644277,2020,PB,20613,JURU,PREFEITO,15,BUEGA,MDB,21/05/1955,65,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,SERVIDOR PÚBLICO ESTADUAL,NÃO ELEITO,20.0,15000.0,146000.0,123077.42,FRANCISCO EMIDIO BATISTA
150000730954,2020,PB,20290,GURINHÉM,PREFEITO,12,TARCISIO,PDT,11/10/1958,62,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,ADMINISTRADOR,ELEITO,4871.0,29100.0,,123077.42,TARCISIO SAULO DE PAIVA
150000647204,2020,PB,20419,ITAPORANGA,PREFEITO,50,NENEM DE ADAILTON,PSOL,22/03/1971,49,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,BOMBEIRO MILITAR,NÃO ELEITO,396.0,3012.0,1200000.0,123077.42,SILVERTON SOARES DOS SANTOS
150000636936,2020,PB,19631,CABACEIRAS,PREFEITO,23,TIAGO CASTRO,CIDADANIA,15/08/1986,34,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,AGRICULTOR,ELEITO,3642.0,80750.0,61551.530000000006,123077.42,TIAGO MARCONE CASTRO DA ROCHA
150001168522,2020,PB,20850,MASSARANDUBA,PREFEITO,12,BONIFÁCIO TAVARES,PDT,08/07/1964,56,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,AGRICULTOR,NÃO ELEITO,124.0,20000.0,180000.0,169870.2,JOSE BONIFACIO TAVARES DA SILVA
150000821135,2020,PB,20192,EMAS,PREFEITO,23,ANETE LOUREIRO,CIDADANIA,20/08/1951,69,FEMININO,SUPERIOR COMPLETO,VIÚVO(A),PARDA,APOSENTADO (EXCETO SERVIDOR PÚBLICO),ELEITO,1634.0,40500.0,105000.0,123077.42,ANA ALVES DE ARAUJO LOUREIRO
150001098688,2020,PB,22110,SERRA BRANCA,PREFEITO,11,SOUZINHA,PP,21/08/1959,61,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,PREFEITO,ELEITO,3927.0,42259.65,28000.0,123077.42,VICENTE FIALHO DE SOUSA NETO
150000636993,2020,PB,21296,PICUÍ,PREFEITO,13,OLIVÂNIO,PT,27/06/1980,40,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,PREFEITO,ELEITO,6348.0,75567.0,145727.03,123077.42,OLIVÂNIO DANTAS REMÍGIO
150001171110,2020,PB,21270,PIANCÓ,PREFEITO,14,ANTONIO NETO,PTB,23/12/1980,40,MASCULINO,ENSINO MÉDIO INCOMPLETO,DIVORCIADO(A),BRANCA,EMPRESÁRIO,NÃO ELEITO,45.0,4742.35,100000.0,123077.42,ANTONIO LEITE DA SILVA NETO
150000677202,2020,PB,19305,BARAÚNA,PREFEITO,40,MANASSES DANTAS,PSB,30/12/1969,51,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),BRANCA,PREFEITO,ELEITO,1936.0,34500.35,110000.0,123077.42,MANASSES GOMES DANTAS
150001087689,2020,PB,19844,APARECIDA,PREFEITO,55,CHICO DA ABA,PSD,31/05/1970,50,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,VEREADOR,NÃO ELEITO,2197.0,21520.35,123600.0,123077.42,FRANCISCO CARLOS CASIMIRO
150000816530,2020,PB,21199,PAULISTA,PREFEITO,11,IRIS,PP,21/04/1983,37,FEMININO,SUPERIOR COMPLETO,CASADO(A),BRANCA,CONTADOR,NÃO ELEITO,3202.0,99742.85,,123077.42,IRIS DOS SANTOS DANTAS
150000719200,2020,PB,20516,JOÃO PESSOA,PREFEITO,15,NILVAN FERREIRA,MDB,10/05/1973,47,MASCULINO,SUPERIOR INCOMPLETO,CASADO(A),PRETA,LOCUTOR E COMENTARISTA DE RÁDIO E TELEVISÃO E RADIALISTA,NÃO ELEITO,223645.0,1808450.0,915000.0,1123357.13,NILVAN FERREIRA DO NASCIMENTO
150001025588,2020,PB,20214,ESPERANÇA,PREFEITO,17,PROFESSOR LUIZ,PSL,08/01/1982,38,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,PROFESSOR E INSTRUTOR DE FORMAÇÃO PROFISSIONAL,NÃO ELEITO,184.0,10187.0,,301932.72,LUIZ CARLOS ALVES DE SOUZA
150001039855,2020,PB,20435,ITAPOROROCA,PREFEITO,23,JOSILDA LOPES,CIDADANIA,08/01/1958,62,FEMININO,SUPERIOR COMPLETO,SEPARADO(A) JUDICIALMENTE,BRANCA,VEREADOR,NÃO ELEITO,2080.0,43629.0,265000.0,123077.42,JOSILDA LOPES SILVA DE BRITO
150000765373,2020,PB,19097,ALAGOINHA,PREFEITO,23,ALCIONE BELTRÃO,CIDADANIA,25/01/1954,66,FEMININO,SUPERIOR COMPLETO,VIÚVO(A),PARDA,APOSENTADO (EXCETO SERVIDOR PÚBLICO),NÃO ELEITO,4184.0,101148.34,908722.0499999999,123077.42,ALCIONE MARACAJA DE MORAIS BELTRAO
